Date,Area,Animal Crimes,Arson & Explosives,Conspiracy & Miscellaneous,Drug-Related Crimes,Fraud Crimes,Other,Property Crimes,Public Disorder Crimes,Sexual Crimes,Theft Crimes,Violent Crimes,child_crimes,Total Crimes
2011-04-03,South Bay Cities,0,2,0,0,4,9,28,10,1,116,42,4,216
2011-04-03,South Gate-East Los Angeles,0,0,0,0,1,11,14,18,2,91,90,4,231
2011-04-10,Los Angeles,4,7,0,0,35,92,195,123,40,829,547,26,1898
2011-04-10,San Fernando Valley,4,3,0,0,15,41,156,79,17,621,262,16,1214
2011-04-10,Santa Monica,0,0,0,0,0,16,23,8,0,112,28,0,187
2011-04-10,South Bay Cities,0,0,0,0,1,9,25,11,4,107,38,3,198
2011-04-10,South Gate-East Los Angeles,0,0,0,0,0,15,15,13,8,76,69,5,201
2011-04-17,Los Angeles,3,7,0,0,26,80,180,112,28,873,567,20,1896
2011-04-17,San Fernando Valley,1,3,0,0,20,52,117,77,16,625,267,11,1189
2011-04-17,Santa Monica,1,0,0,0,0,11,25,7,4,107,47,0,202
2011-04-17,South Bay Cities,0,1,0,0,0,8,20,12,0,93,50,0,184
2011-04-17,South Gate-East Los Angeles,0,1,1,0,4,3,19,17,3,99,82,5,234
2011-04-24,Los Angeles,6,5,0,0,37,63,213,120,34,823,535,29,1865
2011-04-24,San Fernando Valley,1,4,0,0,10,61,135,93,20,678,255,22,1279
2011-04-24,Santa Monica,1,0,0,0,0,14,23,4,3,127,30,0,202
2011-04-24,South Bay Cities,0,2,0,0,3,5,25,13,0,117,41,1,207
2011-04-24,South Gate-East Los Angeles,0,0,0,0,1,7,26,13,2,81,80,1,211
2011-05-01,Los Angeles,0,3,0,0,22,92,178,112,45,828,574,23,1877
2011-05-01,San Fernando Valley,3,2,0,0,17,76,132,83,24,650,265,5,1257
2011-05-01,Santa Monica,1,1,0,0,1,13,18,5,2,136,32,2,211
2011-05-01,South Bay Cities,1,1,0,0,2,9,23,12,1,101,53,2,205
2011-05-01,South Gate-East Los Angeles,0,0,0,0,0,14,19,9,5,80,103,1,231
2011-05-08,Los Angeles,0,5,0,0,32,105,193,118,48,890,607,25,2023
2011-05-08,San Fernando Valley,1,2,0,0,23,67,159,77,36,712,255,12,1344
2011-05-08,Santa Monica,0,1,0,0,2,12,34,6,2,121,35,1,214
2011-05-08,South Bay Cities,0,1,0,0,1,6,26,16,0,86,47,1,184
2011-05-08,South Gate-East Los Angeles,1,0,0,0,2,5,11,9,4,83,92,6,213
2011-05-15,Los Angeles,3,5,0,0,27,83,214,113,43,887,546,26,1947
2011-05-15,San Fernando Valley,2,0,0,0,17,69,148,70,23,624,255,8,1216
2011-05-15,Santa Monica,0,1,0,0,3,17,22,1,4,115,49,5,217
2011-05-15,South Bay Cities,0,0,0,0,1,5,20,7,3,79,54,3,172
2011-05-15,South Gate-East Los Angeles,0,0,0,0,0,9,22,12,1,77,75,0,196
2011-05-22,Los Angeles,5,4,0,0,28,90,209,123,26,906,560,28,1979
2011-05-22,San Fernando Valley,3,4,0,0,25,49,146,76,27,650,272,13,1265
2011-05-22,Santa Monica,0,1,0,0,0,16,14,11,4,108,38,2,194
2011-05-22,South Bay Cities,0,0,0,0,8,5,19,11,2,100,47,0,192
2011-05-22,South Gate-East Los Angeles,1,1,0,0,0,6,23,7,1,97,69,3,208
2011-05-29,Los Angeles,1,3,0,0,27,84,212,105,32,912,595,17,1988
2011-05-29,San Fernando Valley,4,1,1,0,15,56,139,82,26,658,258,18,1258
2011-05-29,Santa Monica,1,1,0,0,2,7,18,9,2,129,33,2,204
2011-05-29,South Bay Cities,0,1,0,0,6,5,23,11,0,101,41,2,190
2011-05-29,South Gate-East Los Angeles,0,0,0,0,1,10,11,8,1,74,80,2,187
2011-06-05,Los Angeles,0,1,0,0,26,92,197,100,61,963,560,36,2036
2011-06-05,San Fernando Valley,0,1,0,0,22,76,176,74,32,765,273,33,1452
2011-06-05,Santa Monica,0,0,0,0,1,18,24,10,2,127,34,0,216
2011-06-05,South Bay Cities,0,0,0,0,2,7,26,19,4,86,54,2,200
2011-06-05,South Gate-East Los Angeles,0,1,0,0,4,15,25,12,3,88,87,8,243
2011-06-12,Los Angeles,2,5,0,0,31,86,204,100,28,923,555,13,1947
2011-06-12,San Fernando Valley,1,4,0,0,22,58,135,75,27,730,265,18,1335
2011-06-12,Santa Monica,0,0,0,0,2,14,22,8,4,132,25,1,208
2011-06-12,South Bay Cities,0,0,0,0,7,4,34,15,2,98,35,3,198
2011-06-12,South Gate-East Los Angeles,1,0,0,0,0,10,20,6,2,82,95,6,222
2011-06-19,Los Angeles,1,5,0,0,28,79,197,128,39,903,550,23,1953
2011-06-19,San Fernando Valley,4,5,1,0,21,52,152,59,26,693,244,15,1272
2011-06-19,Santa Monica,0,0,0,0,2,14,35,12,4,152,31,0,250
2011-06-19,South Bay Cities,0,0,0,0,1,6,36,15,3,89,48,1,199
2011-06-19,South Gate-East Los Angeles,0,1,0,0,6,9,21,22,2,75,75,4,215
2011-06-26,Los Angeles,4,2,0,0,32,77,220,110,29,901,606,25,2006
2011-06-26,San Fernando Valley,0,2,0,0,25,60,180,95,17,646,261,21,1307
2011-06-26,Santa Monica,0,1,0,0,0,19,18,8,2,118,33,0,199
2011-06-26,South Bay Cities,0,1,0,0,3,3,26,7,4,96,47,1,188
2011-06-26,South Gate-East Los Angeles,1,1,0,0,4,2,27,7,1,81,96,2,222
2011-07-03,Los Angeles,2,3,0,0,21,118,170,106,46,1012,598,39,2115
2011-07-03,San Fernando Valley,3,4,0,0,19,74,159,85,25,743,276,27,1415
2011-07-03,Santa Monica,0,0,0,0,1,16,17,11,1,131,28,0,205
2011-07-03,South Bay Cities,0,0,0,0,6,9,24,11,0,84,45,2,181
2011-07-03,South Gate-East Los Angeles,0,1,0,0,3,10,24,9,4,92,89,3,235
2011-07-10,Los Angeles,4,4,0,0,32,83,218,117,26,891,567,18,1960
2011-07-10,San Fernando Valley,2,3,0,0,19,57,142,75,17,588,269,11,1183
2011-07-10,Santa Monica,0,1,0,0,4,9,9,10,2,115,35,1,186
2011-07-10,South Bay Cities,0,0,0,0,0,4,29,19,1,67,50,5,175
2011-07-10,South Gate-East Los Angeles,0,0,0,0,4,8,34,8,1,70,86,5,216
2011-07-17,Los Angeles,3,2,0,2,24,80,186,113,31,895,599,15,1950
2011-07-17,San Fernando Valley,1,2,0,0,17,68,157,70,20,680,272,13,1300
2011-07-17,Santa Monica,0,0,0,0,2,17,24,7,2,126,35,1,214
2011-07-17,South Bay Cities,0,1,0,0,5,3,36,17,3,79,35,3,182
2011-07-17,South Gate-East Los Angeles,0,1,0,0,3,16,18,12,5,77,64,2,198
2011-07-24,Los Angeles,2,2,0,0,17,78,177,86,33,882,628,20,1925
2011-07-24,San Fernando Valley,3,1,0,0,28,54,168,97,25,646,231,17,1270
2011-07-24,Santa Monica,0,0,0,0,4,9,18,3,5,124,32,2,197
2011-07-24,South Bay Cities,0,0,0,0,3,6,30,24,3,81,48,0,195
2011-07-24,South Gate-East Los Angeles,1,1,0,0,2,11,26,9,3,88,75,5,221
2011-07-31,Los Angeles,2,2,0,0,31,68,230,91,25,936,553,17,1955
2011-07-31,San Fernando Valley,4,5,0,0,17,39,163,79,24,661,293,15,1300
2011-07-31,Santa Monica,0,3,0,0,2,14,25,11,2,145,36,0,238
2011-07-31,South Bay Cities,0,0,0,0,1,10,29,11,1,89,42,0,183
2011-07-31,South Gate-East Los Angeles,0,0,0,0,1,6,24,17,3,81,90,3,225
2011-08-07,Los Angeles,5,5,0,0,29,104,200,116,42,976,588,30,2095
2011-08-07,San Fernando Valley,2,2,0,0,27,85,170,82,33,729,264,33,1427
2011-08-07,Santa Monica,0,0,0,0,4,14,27,9,2,120,38,0,214
2011-08-07,South Bay Cities,0,0,0,0,6,12,34,9,6,95,46,5,213
2011-08-07,South Gate-East Los Angeles,0,2,0,0,2,10,29,7,6,97,85,8,246
2011-08-14,Los Angeles,5,3,0,0,32,76,235,101,24,856,569,18,1919
2011-08-14,San Fernando Valley,1,2,0,0,17,67,120,78,20,632,262,15,1214
2011-08-14,Santa Monica,0,0,0,0,1,12,18,8,4,118,42,0,203
2011-08-14,South Bay Cities,0,0,0,0,1,10,26,19,2,89,42,3,192
2011-08-14,South Gate-East Los Angeles,1,1,0,0,0,5,22,13,2,82,80,2,208
2011-08-21,Los Angeles,1,3,0,0,32,64,192,100,27,889,606,19,1933
2011-08-21,San Fernando Valley,0,3,0,0,18,58,176,71,23,684,239,5,1277
2011-08-21,Santa Monica,0,0,0,0,2,18,22,11,3,109,26,2,193
2011-08-21,South Bay Cities,1,0,0,0,2,12,32,10,0,87,47,1,192
2011-08-21,South Gate-East Los Angeles,0,0,0,0,1,6,34,14,3,66,92,2,218
2011-08-28,Los Angeles,6,3,0,0,24,80,210,112,35,845,603,21,1939
2011-08-28,San Fernando Valley,6,0,0,0,19,49,179,77,18,546,260,5,1159
2011-08-28,Santa Monica,0,0,0,0,1,28,23,5,6,105,35,0,203
2011-08-28,South Bay Cities,0,0,0,0,1,9,21,14,4,65,37,4,155
2011-08-28,South Gate-East Los Angeles,0,0,0,0,2,7,23,13,3,87,80,2,217
2011-09-04,Los Angeles,1,4,0,0,31,87,186,90,52,1013,625,37,2126
2011-09-04,San Fernando Valley,2,2,0,0,19,61,140,75,33,739,273,24,1368
2011-09-04,Santa Monica,0,0,0,0,1,23,22,10,7,126,29,1,219
2011-09-04,South Bay Cities,0,0,0,0,4,13,25,11,9,82,32,7,183
2011-09-04,South Gate-East Los Angeles,0,0,0,0,3,11,24,12,5,80,91,8,234
2011-09-11,Los Angeles,1,3,0,0,24,84,179,118,30,837,595,20,1891
2011-09-11,San Fernando Valley,3,2,0,0,17,44,113,71,39,609,254,11,1163
2011-09-11,Santa Monica,0,0,0,0,0,11,14,5,2,110,34,0,176
2011-09-11,South Bay Cities,0,0,0,0,3,7,16,16,7,76,39,2,166
2011-09-11,South Gate-East Los Angeles,0,0,0,0,2,6,17,4,10,79,95,2,215
2011-09-18,Los Angeles,4,4,0,0,22,73,180,93,30,864,577,19,1866
2011-09-18,San Fernando Valley,1,0,1,0,12,69,143,74,27,601,248,10,1186
2011-09-18,Santa Monica,0,0,0,0,4,21,25,9,3,131,34,0,227
2011-09-18,South Bay Cities,0,0,0,0,1,2,24,11,7,81,40,3,169
2011-09-18,South Gate-East Los Angeles,0,0,0,0,1,9,29,13,5,82,81,5,225
2011-09-25,Los Angeles,3,5,0,0,19,74,172,114,35,863,559,28,1872
2011-09-25,San Fernando Valley,1,1,0,0,16,44,126,76,29,666,278,14,1251
2011-09-25,Santa Monica,0,0,0,0,3,14,28,10,1,116,40,0,212
2011-09-25,South Bay Cities,0,1,0,0,1,11,25,19,3,93,50,1,204
2011-09-25,South Gate-East Los Angeles,0,1,0,0,1,13,14,12,7,86,96,2,232
2011-10-02,Los Angeles,5,6,0,0,35,116,191,136,39,954,562,29,2073
2011-10-02,San Fernando Valley,2,1,0,0,26,66,146,86,32,756,262,23,1400
2011-10-02,Santa Monica,0,0,0,0,1,24,19,4,1,114,35,1,199
2011-10-02,South Bay Cities,0,1,0,0,1,6,29,17,2,84,37,4,181
2011-10-02,South Gate-East Los Angeles,1,1,0,0,2,12,23,16,1,91,88,7,242
2011-10-09,Los Angeles,2,4,0,0,30,73,191,96,43,871,499,26,1835
2011-10-09,San Fernando Valley,1,2,0,0,16,53,124,68,20,669,213,7,1173
2011-10-09,Santa Monica,0,0,0,0,1,14,27,6,2,92,37,0,179
2011-10-09,South Bay Cities,0,0,0,0,4,4,23,11,1,86,55,0,184
2011-10-09,South Gate-East Los Angeles,1,0,0,0,3,10,10,13,7,52,66,2,164
2011-10-16,Los Angeles,5,3,0,0,26,93,192,113,41,894,569,24,1960
2011-10-16,San Fernando Valley,2,3,0,0,18,69,120,92,32,666,300,18,1320
2011-10-16,Santa Monica,0,0,0,0,2,19,16,9,2,103,37,0,188
2011-10-16,South Bay Cities,0,0,0,0,0,5,19,11,2,83,51,2,173
2011-10-16,South Gate-East Los Angeles,3,1,0,0,3,10,14,17,5,72,78,2,205
2011-10-23,Los Angeles,2,4,0,0,29,94,183,116,38,981,582,28,2057
2011-10-23,San Fernando Valley,2,3,0,0,12,49,144,70,24,675,260,17,1256
2011-10-23,Santa Monica,0,0,0,0,4,16,20,10,8,103,26,3,190
2011-10-23,South Bay Cities,0,0,0,0,2,5,19,8,2,71,52,3,162
2011-10-23,South Gate-East Los Angeles,0,1,0,0,1,7,17,24,2,78,84,6,220
2011-10-30,Los Angeles,1,6,2,0,25,70,194,88,31,889,579,17,1902
2011-10-30,San Fernando Valley,2,5,1,0,25,49,141,71,25,676,264,12,1271
2011-10-30,Santa Monica,0,1,0,0,5,20,24,8,4,104,28,0,194
2011-10-30,South Bay Cities,0,0,0,0,2,4,18,9,3,93,47,1,177
2011-10-30,South Gate-East Los Angeles,1,1,0,0,1,9,12,14,2,71,80,2,193
2011-11-06,Los Angeles,1,5,0,0,41,96,234,109,67,1046,598,34,2231
2011-11-06,San Fernando Valley,0,2,0,0,25,81,141,77,22,703,256,31,1338
2011-11-06,Santa Monica,0,0,0,0,3,13,22,7,9,92,17,2,165
2011-11-06,South Bay Cities,0,0,0,0,1,3,28,13,5,119,43,1,213
2011-11-06,South Gate-East Los Angeles,2,1,0,0,5,9,21,13,1,84,61,4,201
2011-11-13,Los Angeles,1,4,0,0,28,76,208,95,39,982,503,13,1949
2011-11-13,San Fernando Valley,3,3,0,0,21,54,150,63,20,586,208,15,1123
2011-11-13,Santa Monica,0,1,0,0,0,15,24,5,0,102,34,3,184
2011-11-13,South Bay Cities,1,0,0,0,1,12,20,4,1,80,36,2,157
2011-11-13,South Gate-East Los Angeles,1,0,0,0,2,7,17,19,2,76,69,1,194
2011-11-20,Los Angeles,4,6,0,0,25,86,241,112,33,993,579,15,2094
2011-11-20,San Fernando Valley,0,3,0,0,18,58,169,62,19,664,259,13,1265
2011-11-20,Santa Monica,0,0,0,0,2,16,21,8,3,106,24,0,180
2011-11-20,South Bay Cities,0,1,0,0,4,6,13,17,3,116,37,1,198
2011-11-20,South Gate-East Los Angeles,0,0,0,0,3,7,16,12,1,79,77,3,198
2011-11-27,Los Angeles,1,3,0,0,38,67,292,114,32,956,541,13,2057
2011-11-27,San Fernando Valley,1,0,0,0,16,52,117,74,19,662,219,9,1169
2011-11-27,Santa Monica,0,0,0,0,1,14,18,3,4,121,21,0,182
2011-11-27,South Bay Cities,0,0,0,0,3,3,21,8,1,98,41,1,176
2011-11-27,South Gate-East Los Angeles,0,1,0,0,0,9,15,9,0,72,70,5,181
2011-12-04,Los Angeles,1,3,0,0,38,80,176,92,26,1055,484,36,1991
2011-12-04,San Fernando Valley,0,3,0,0,28,66,145,76,27,776,250,30,1401
2011-12-04,Santa Monica,0,2,0,0,0,13,24,3,0,121,23,2,188
2011-12-04,South Bay Cities,0,1,0,0,3,7,17,14,2,95,50,1,190
2011-12-04,South Gate-East Los Angeles,1,0,0,0,3,10,17,17,3,94,66,3,214
2011-12-11,Los Angeles,0,3,0,0,43,95,207,88,29,945,537,17,1964
2011-12-11,San Fernando Valley,0,1,0,0,24,48,126,44,18,669,218,12,1160
2011-12-11,Santa Monica,1,2,0,0,1,18,24,7,0,120,29,2,204
2011-12-11,South Bay Cities,0,0,0,0,1,9,17,12,4,87,50,1,181
2011-12-11,South Gate-East Los Angeles,0,2,0,0,4,9,27,18,4,69,62,4,199
2011-12-18,Los Angeles,2,3,0,0,43,66,181,112,26,1010,561,17,2021
2011-12-18,San Fernando Valley,2,2,0,0,21,56,119,72,29,705,235,13,1254
2011-12-18,Santa Monica,0,0,0,0,2,13,12,7,3,117,35,1,190
2011-12-18,South Bay Cities,0,0,0,0,3,5,12,12,2,102,44,0,180
2011-12-18,South Gate-East Los Angeles,0,1,0,0,1,5,16,15,3,71,82,0,194
2011-12-25,Los Angeles,3,5,0,0,20,57,184,100,26,997,513,18,1923
2011-12-25,San Fernando Valley,2,1,0,0,16,43,132,63,16,790,193,7,1263
2011-12-25,Santa Monica,0,1,0,0,1,17,16,5,4,127,25,0,196
2011-12-25,South Bay Cities,0,1,0,0,0,2,25,9,2,116,48,0,203
2011-12-25,South Gate-East Los Angeles,1,0,0,0,0,2,25,8,2,70,90,2,200
2012-01-01,Los Angeles,0,21,1,0,23,65,184,77,33,864,492,12,1772
2012-01-01,San Fernando Valley,1,17,0,0,12,55,130,81,14,656,242,11,1219
2012-01-01,Santa Monica,0,0,0,0,2,18,20,6,2,109,16,1,174
2012-01-01,South Bay Cities,0,0,0,0,2,5,23,4,0,79,42,0,155
2012-01-01,South Gate-East Los Angeles,0,0,0,0,4,10,22,12,4,87,74,1,214
2012-01-08,Los Angeles,1,9,0,0,32,113,184,101,121,1248,563,99,2471
2012-01-08,San Fernando Valley,0,11,0,0,22,121,151,86,118,941,259,64,1773
2012-01-08,Santa Monica,0,2,0,0,3,13,27,14,5,134,33,2,233
2012-01-08,South Bay Cities,0,2,0,0,0,9,26,14,11,174,32,14,282
2012-01-08,South Gate-East Los Angeles,0,3,0,0,3,12,20,8,18,105,71,19,259
2012-01-15,Los Angeles,0,9,0,0,31,84,168,92,41,925,486,20,1856
2012-01-15,San Fernando Valley,0,5,0,0,17,62,139,62,17,691,213,15,1221
2012-01-15,Santa Monica,1,0,0,0,0,17,20,11,3,123,33,0,208
2012-01-15,South Bay Cities,0,0,0,0,1,9,25,11,3,84,22,2,157
2012-01-15,South Gate-East Los Angeles,0,1,0,0,3,8,18,14,3,84,57,4,192
2012-01-22,Los Angeles,3,4,0,0,16,97,163,89,28,948,507,20,1875
2012-01-22,San Fernando Valley,0,3,1,0,21,68,120,61,23,785,226,6,1314
2012-01-22,Santa Monica,0,1,0,0,3,17,28,9,4,123,27,1,213
2012-01-22,South Bay Cities,0,1,0,0,1,4,18,14,4,106,43,6,197
2012-01-22,South Gate-East Los Angeles,0,0,0,0,0,5,19,9,2,86,64,4,189
2012-01-29,Los Angeles,1,6,0,0,15,90,233,68,32,1031,511,20,2007
2012-01-29,San Fernando Valley,0,1,0,0,16,63,150,75,20,729,220,16,1290
2012-01-29,Santa Monica,0,0,0,0,4,15,26,5,2,99,24,0,175
2012-01-29,South Bay Cities,0,1,0,0,2,7,38,14,8,128,37,2,237
2012-01-29,South Gate-East Los Angeles,0,1,0,0,3,9,14,12,1,95,69,4,208
2012-02-05,Los Angeles,1,4,1,0,33,98,197,104,45,1033,507,21,2044
2012-02-05,San Fernando Valley,1,5,0,0,24,72,144,71,46,745,239,17,1364
2012-02-05,Santa Monica,0,0,0,0,4,18,26,8,2,107,27,1,193
2012-02-05,South Bay Cities,0,0,0,0,4,10,22,7,9,116,41,1,210
2012-02-05,South Gate-East Los Angeles,1,1,0,0,5,9,17,11,1,73,52,3,173
2012-02-12,Los Angeles,2,2,2,0,20,93,194,106,47,874,472,19,1831
2012-02-12,San Fernando Valley,2,1,0,0,22,53,165,67,29,631,237,13,1220
2012-02-12,Santa Monica,1,2,0,0,2,26,16,6,2,106,33,1,195
2012-02-12,South Bay Cities,1,0,0,0,1,4,19,15,4,98,42,1,185
2012-02-12,South Gate-East Los Angeles,0,1,0,0,1,6,13,9,1,76,74,2,183
2012-02-19,Los Angeles,1,3,1,0,28,78,191,113,54,973,481,21,1944
2012-02-19,San Fernando Valley,0,3,0,0,25,60,157,83,22,637,215,19,1221
2012-02-19,Santa Monica,0,0,0,0,3,23,18,6,3,93,22,0,168
2012-02-19,South Bay Cities,0,1,0,0,0,7,19,16,4,84,36,1,168
2012-02-19,South Gate-East Los Angeles,0,1,0,0,3,6,21,9,4,74,67,3,188
2012-02-26,Los Angeles,0,3,0,0,28,65,193,119,33,937,529,19,1926
2012-02-26,San Fernando Valley,1,2,0,0,13,52,140,75,31,640,248,13,1215
2012-02-26,Santa Monica,0,1,0,0,2,11,20,7,6,126,32,0,205
2012-02-26,South Bay Cities,1,2,0,0,1,3,18,13,2,95,40,1,176
2012-02-26,South Gate-East Los Angeles,0,2,0,0,2,6,20,10,2,54,73,4,173
2012-03-04,Los Angeles,1,1,0,0,26,97,211,105,41,1030,501,37,2050
2012-03-04,San Fernando Valley,1,2,0,0,21,83,151,78,38,731,224,21,1350
2012-03-04,Santa Monica,0,0,0,0,5,23,22,4,0,116,26,2,198
2012-03-04,South Bay Cities,0,0,0,0,1,3,15,16,4,92,41,6,178
2012-03-04,South Gate-East Los Angeles,0,1,0,0,4,10,16,17,6,67,68,3,192
2012-03-11,Los Angeles,2,3,0,0,25,78,193,88,53,893,558,20,1913
2012-03-11,San Fernando Valley,2,1,0,0,19,62,141,82,32,635,253,13,1240
2012-03-11,Santa Monica,0,0,0,0,3,16,24,6,3,109,31,2,194
2012-03-11,South Bay Cities,0,0,0,0,1,9,16,16,4,61,40,4,151
2012-03-11,South Gate-East Los Angeles,0,0,0,0,5,4,28,17,0,72,70,5,201
2012-03-18,Los Angeles,0,7,0,0,25,71,188,88,34,902,515,16,1846
2012-03-18,San Fernando Valley,1,1,0,0,11,73,147,70,28,659,237,13,1240
2012-03-18,Santa Monica,1,3,0,0,1,19,21,7,1,117,28,1,199
2012-03-18,South Bay Cities,0,1,0,0,3,5,18,16,5,58,28,2,136
2012-03-18,South Gate-East Los Angeles,0,1,0,0,3,7,16,12,2,69,70,1,181
2012-03-25,Los Angeles,2,4,0,0,25,82,207,94,31,908,543,16,1912
2012-03-25,San Fernando Valley,2,1,0,0,17,55,145,84,21,628,253,11,1217
2012-03-25,Santa Monica,0,1,0,0,3,10,22,3,6,119,25,1,190
2012-03-25,South Bay Cities,0,0,0,0,0,4,20,12,1,73,37,0,147
2012-03-25,South Gate-East Los Angeles,0,0,0,0,0,9,19,9,4,74,65,7,187
2012-04-01,Los Angeles,3,4,1,0,38,82,206,87,36,910,501,29,1897
2012-04-01,San Fernando Valley,0,4,0,0,25,52,153,74,18,585,233,10,1154
2012-04-01,Santa Monica,0,0,0,0,1,12,25,5,2,131,32,0,208
2012-04-01,South Bay Cities,0,0,0,0,0,5,22,10,6,101,44,0,188
2012-04-01,South Gate-East Los Angeles,0,1,0,0,5,14,25,13,4,89,60,4,215
2012-04-08,Los Angeles,4,5,1,0,30,76,222,106,58,895,467,31,1895
2012-04-08,San Fernando Valley,0,1,0,0,14,75,151,76,29,701,264,19,1330
2012-04-08,Santa Monica,0,0,0,0,3,16,17,4,3,112,36,1,192
2012-04-08,South Bay Cities,0,0,0,0,3,8,18,10,3,96,49,3,190
2012-04-08,South Gate-East Los Angeles,0,0,0,0,3,12,24,13,2,83,62,5,204
2012-04-15,Los Angeles,1,3,0,0,35,71,189,105,38,889,510,19,1860
2012-04-15,San Fernando Valley,1,1,0,0,20,47,144,60,24,663,190,11,1161
2012-04-15,Santa Monica,0,0,0,0,4,13,12,7,1,137,24,0,198
2012-04-15,South Bay Cities,1,0,0,0,4,4,28,11,3,101,32,2,186
2012-04-15,South Gate-East Los Angeles,0,1,0,0,3,11,16,17,4,74,70,3,199
2012-04-22,Los Angeles,2,1,0,0,23,85,193,123,34,964,583,24,2032
2012-04-22,San Fernando Valley,1,3,0,0,23,52,141,82,31,679,290,12,1314
2012-04-22,Santa Monica,1,1,0,0,3,13,11,6,1,116,38,2,192
2012-04-22,South Bay Cities,0,0,0,0,1,8,36,13,6,89,51,0,204
2012-04-22,South Gate-East Los Angeles,0,0,0,0,1,7,27,10,5,85,76,5,216
2012-04-29,Los Angeles,4,4,1,0,36,108,202,123,37,979,550,19,2063
2012-04-29,San Fernando Valley,3,0,0,0,14,66,152,65,25,618,261,8,1212
2012-04-29,Santa Monica,0,0,0,0,4,16,30,6,5,123,32,0,216
2012-04-29,South Bay Cities,0,0,0,0,2,7,23,17,7,80,32,2,170
2012-04-29,South Gate-East Los Angeles,0,1,0,0,3,8,16,14,1,79,54,3,179
2012-05-06,Los Angeles,2,8,0,1,42,88,197,125,42,1029,577,39,2150
2012-05-06,San Fernando Valley,3,1,0,0,27,77,154,64,39,738,243,25,1371
2012-05-06,Santa Monica,0,0,0,0,6,21,24,12,5,114,29,2,213
2012-05-06,South Bay Cities,0,0,0,0,6,5,27,23,9,105,53,5,233
2012-05-06,South Gate-East Los Angeles,1,1,0,0,1,9,20,9,8,82,69,10,210
2012-05-13,Los Angeles,2,4,0,0,25,61,204,115,47,932,567,22,1979
2012-05-13,San Fernando Valley,1,2,0,0,12,50,167,86,27,624,266,14,1249
2012-05-13,Santa Monica,0,1,0,0,2,14,16,5,3,98,30,2,171
2012-05-13,South Bay Cities,0,0,0,0,0,6,21,9,5,92,48,3,184
2012-05-13,South Gate-East Los Angeles,0,0,0,0,1,2,20,11,1,74,71,5,185
2012-05-20,Los Angeles,4,7,1,0,29,85,192,127,52,944,585,26,2052
2012-05-20,San Fernando Valley,3,0,0,0,12,50,152,70,16,699,323,14,1339
2012-05-20,Santa Monica,0,2,0,0,1,13,23,11,1,128,39,0,218
2012-05-20,South Bay Cities,0,0,0,0,2,6,15,7,3,71,49,2,155
2012-05-20,South Gate-East Los Angeles,0,0,0,0,1,7,33,14,5,61,82,2,205
2012-05-27,Los Angeles,0,5,0,0,27,81,220,113,40,940,620,14,2060
2012-05-27,San Fernando Valley,3,3,0,0,16,42,148,71,13,686,280,10,1272
2012-05-27,Santa Monica,2,0,0,0,1,16,22,2,5,108,38,4,198
2012-05-27,South Bay Cities,0,1,0,0,5,4,20,18,1,93,44,3,189
2012-05-27,South Gate-East Los Angeles,0,2,0,0,1,6,19,10,0,110,89,2,239
2012-06-03,Los Angeles,1,5,0,0,34,98,248,105,63,1017,642,40,2253
2012-06-03,San Fernando Valley,0,4,0,0,23,81,149,76,37,750,292,27,1439
2012-06-03,Santa Monica,0,0,0,0,2,18,17,12,8,123,30,5,215
2012-06-03,South Bay Cities,0,2,0,0,6,11,24,7,6,92,41,1,190
2012-06-03,South Gate-East Los Angeles,0,0,0,0,4,12,23,15,8,87,72,8,229
2012-06-10,Los Angeles,1,4,1,0,37,78,199,112,34,977,630,18,2091
2012-06-10,San Fernando Valley,3,0,0,0,19,53,142,79,30,670,285,10,1291
2012-06-10,Santa Monica,0,2,0,0,2,19,17,9,2,100,33,0,184
2012-06-10,South Bay Cities,0,0,0,0,1,7,19,7,5,95,46,3,183
2012-06-10,South Gate-East Los Angeles,0,1,0,0,4,5,24,5,6,84,73,1,203
2012-06-17,Los Angeles,0,10,0,0,32,98,215,100,35,987,587,26,2090
2012-06-17,San Fernando Valley,2,3,0,0,16,59,137,64,24,678,250,22,1255
2012-06-17,Santa Monica,0,0,0,0,1,12,28,5,1,113,39,0,199
2012-06-17,South Bay Cities,1,0,0,0,4,7,15,11,6,95,51,5,195
2012-06-17,South Gate-East Los Angeles,0,1,0,0,1,10,20,12,5,75,76,5,205
2012-06-24,Los Angeles,0,2,2,0,45,82,202,115,38,965,582,20,2053
2012-06-24,San Fernando Valley,2,0,0,0,16,41,155,69,23,648,237,15,1206
2012-06-24,Santa Monica,0,1,0,0,5,11,26,5,3,94,28,0,173
2012-06-24,South Bay Cities,0,0,0,0,2,9,13,17,1,111,41,1,195
2012-06-24,South Gate-East Los Angeles,0,1,0,0,6,10,18,10,0,79,64,2,190
2012-07-01,Los Angeles,2,2,0,0,33,76,208,105,36,964,550,24,2000
2012-07-01,San Fernando Valley,1,2,0,0,20,40,146,76,22,648,270,13,1238
2012-07-01,Santa Monica,0,0,0,0,2,10,16,8,4,107,18,0,165
2012-07-01,South Bay Cities,0,0,0,0,1,8,21,15,3,59,36,0,143
2012-07-01,South Gate-East Los Angeles,1,0,0,0,1,5,29,16,4,84,81,1,222
2012-07-08,Los Angeles,3,3,1,0,34,79,217,105,42,1010,565,26,2085
